precio_compra, tam, num_puertas,cantidad_personas,tam_maletera,seguridad,calificacion
bajo,intermedio,4,mas_de_4,grande,intermedio,bueno
bajo,intermedio,4,mas_de_4,grande,alto,muy_bueno
bajo,intermedio,mas_de_4,2,pequeño,bajo,inaceptable
bajo,intermedio,mas_de_4,2,pequeño,intermedio,inaceptable
bajo,intermedio,mas_de_4,2,pequeño,alto,inaceptable
bajo,intermedio,mas_de_4,2,intermedio,bajo,inaceptable
bajo,intermedio,mas_de_4,2,intermedio,intermedio,inaceptable
bajo,intermedio,mas_de_4,2,intermedio,alto,inaceptable
bajo,intermedio,mas_de_4,2,grande,bajo,inaceptable
bajo,intermedio,mas_de_4,2,grande,intermedio,inaceptable
bajo,intermedio,mas_de_4,2,grande,alto,inaceptable
bajo,intermedio,mas_de_4,4,pequeño,bajo,inaceptable
bajo,intermedio,mas_de_4,4,pequeño,intermedio,aceptable
bajo,intermedio,mas_de_4,4,pequeño,alto,bueno
bajo,intermedio,mas_de_4,4,intermedio,bajo,inaceptable
bajo,intermedio,mas_de_4,4,intermedio,intermedio,bueno
bajo,intermedio,mas_de_4,4,intermedio,alto,muy_bueno
bajo,intermedio,mas_de_4,4,grande,bajo,inaceptable
bajo,intermedio,mas_de_4,4,grande,intermedio,bueno
bajo,intermedio,mas_de_4,4,grande,alto,muy_bueno
bajo,intermedio,mas_de_4,mas_de_4,pequeño,bajo,inaceptable
bajo,intermedio,mas_de_4,mas_de_4,pequeño,intermedio,aceptable
bajo,intermedio,mas_de_4,mas_de_4,pequeño,alto,bueno
bajo,intermedio,mas_de_4,mas_de_4,intermedio,bajo,inaceptable
bajo,intermedio,mas_de_4,mas_de_4,intermedio,intermedio,bueno
bajo,intermedio,mas_de_4,mas_de_4,intermedio,alto,muy_bueno
bajo,intermedio,mas_de_4,mas_de_4,grande,bajo,inaceptable
bajo,intermedio,mas_de_4,mas_de_4,grande,intermedio,bueno
bajo,intermedio,mas_de_4,mas_de_4,grande,alto,muy_bueno
bajo,bajo,2,2,pequeño,bajo,inaceptable
bajo,bajo,2,2,pequeño,intermedio,inaceptable
bajo,bajo,2,2,pequeño,alto,inaceptable
bajo,bajo,2,2,intermedio,bajo,inaceptable
bajo,bajo,2,2,intermedio,intermedio,inaceptable
bajo,bajo,2,2,intermedio,alto,inaceptable
bajo,bajo,2,2,grande,bajo,inaceptable
bajo,bajo,2,2,grande,intermedio,inaceptable
bajo,bajo,2,2,grande,alto,inaceptable
bajo,bajo,2,4,pequeño,bajo,inaceptable
bajo,bajo,2,4,pequeño,intermedio,aceptable
bajo,bajo,2,4,pequeño,alto,bueno
bajo,bajo,2,4,intermedio,bajo,inaceptable
bajo,bajo,2,4,intermedio,intermedio,aceptable
bajo,bajo,2,4,intermedio,alto,bueno
bajo,bajo,2,4,grande,bajo,inaceptable
bajo,bajo,2,4,grande,intermedio,bueno
bajo,bajo,2,4,grande,alto,muy_bueno
bajo,bajo,2,mas_de_4,pequeño,bajo,inaceptable
bajo,bajo,2,mas_de_4,pequeño,intermedio,inaceptable
bajo,bajo,2,mas_de_4,pequeño,alto,inaceptable
bajo,bajo,2,mas_de_4,intermedio,bajo,inaceptable
bajo,bajo,2,mas_de_4,intermedio,intermedio,aceptable
bajo,bajo,2,mas_de_4,intermedio,alto,bueno
bajo,bajo,2,mas_de_4,grande,bajo,inaceptable
bajo,bajo,2,mas_de_4,grande,intermedio,bueno
bajo,bajo,2,mas_de_4,grande,alto,muy_bueno
bajo,bajo,3,2,pequeño,bajo,inaceptable
bajo,bajo,3,2,pequeño,intermedio,inaceptable
bajo,bajo,3,2,pequeño,alto,inaceptable
bajo,bajo,3,2,intermedio,bajo,inaceptable
bajo,bajo,3,2,intermedio,intermedio,inaceptable
bajo,bajo,3,2,intermedio,alto,inaceptable
bajo,bajo,3,2,grande,bajo,inaceptable
bajo,bajo,3,2,grande,intermedio,inaceptable
bajo,bajo,3,2,grande,alto,inaceptable
bajo,bajo,3,4,pequeño,bajo,inaceptable
bajo,bajo,3,4,pequeño,intermedio,aceptable
bajo,bajo,3,4,pequeño,alto,bueno
bajo,bajo,3,4,intermedio,bajo,inaceptable
bajo,bajo,3,4,intermedio,intermedio,aceptable
bajo,bajo,3,4,intermedio,alto,bueno
bajo,bajo,3,4,grande,bajo,inaceptable
bajo,bajo,3,4,grande,intermedio,bueno
bajo,bajo,3,4,grande,alto,muy_bueno
bajo,bajo,3,mas_de_4,pequeño,bajo,inaceptable
bajo,bajo,3,mas_de_4,pequeño,intermedio,aceptable
bajo,bajo,3,mas_de_4,pequeño,alto,bueno
bajo,bajo,3,mas_de_4,intermedio,bajo,inaceptable
bajo,bajo,3,mas_de_4,intermedio,intermedio,bueno
bajo,bajo,3,mas_de_4,intermedio,alto,muy_bueno
bajo,bajo,3,mas_de_4,grande,bajo,inaceptable
bajo,bajo,3,mas_de_4,grande,intermedio,bueno
bajo,bajo,3,mas_de_4,grande,alto,muy_bueno
bajo,bajo,4,2,pequeño,bajo,inaceptable
bajo,bajo,4,2,pequeño,intermedio,inaceptable
bajo,bajo,4,2,pequeño,alto,inaceptable
bajo,bajo,4,2,intermedio,bajo,inaceptable
bajo,bajo,4,2,intermedio,intermedio,inaceptable
bajo,bajo,4,2,intermedio,alto,inaceptable
bajo,bajo,4,2,grande,bajo,inaceptable
bajo,bajo,4,2,grande,intermedio,inaceptable
bajo,bajo,4,2,grande,alto,inaceptable
bajo,bajo,4,4,pequeño,bajo,inaceptable
bajo,bajo,4,4,pequeño,intermedio,aceptable
bajo,bajo,4,4,pequeño,alto,bueno
bajo,bajo,4,4,intermedio,bajo,inaceptable
bajo,bajo,4,4,intermedio,intermedio,bueno
bajo,bajo,4,4,intermedio,alto,muy_bueno
bajo,bajo,4,4,grande,bajo,inaceptable
bajo,bajo,4,4,grande,intermedio,bueno
bajo,bajo,4,4,grande,alto,muy_bueno
bajo,bajo,4,mas_de_4,pequeño,bajo,inaceptable
bajo,bajo,4,mas_de_4,pequeño,intermedio,aceptable
bajo,bajo,4,mas_de_4,pequeño,alto,bueno
bajo,bajo,4,mas_de_4,intermedio,bajo,inaceptable
bajo,bajo,4,mas_de_4,intermedio,intermedio,bueno
bajo,bajo,4,mas_de_4,intermedio,alto,muy_bueno
bajo,bajo,4,mas_de_4,grande,bajo,inaceptable
bajo,bajo,4,mas_de_4,grande,intermedio,bueno
bajo,bajo,4,mas_de_4,grande,alto,muy_bueno
bajo,bajo,mas_de_4,2,pequeño,bajo,inaceptable
bajo,bajo,mas_de_4,2,pequeño,intermedio,inaceptable
bajo,bajo,mas_de_4,2,pequeño,alto,inaceptable
bajo,bajo,mas_de_4,2,intermedio,bajo,inaceptable
bajo,bajo,mas_de_4,2,intermedio,intermedio,inaceptable
bajo,bajo,mas_de_4,2,intermedio,alto,inaceptable
bajo,bajo,mas_de_4,2,grande,bajo,inaceptable
bajo,bajo,mas_de_4,2,grande,intermedio,inaceptable
bajo,bajo,mas_de_4,2,grande,alto,inaceptable
bajo,bajo,mas_de_4,4,pequeño,bajo,inaceptable
bajo,bajo,mas_de_4,4,pequeño,intermedio,aceptable
bajo,bajo,mas_de_4,4,pequeño,alto,bueno
bajo,bajo,mas_de_4,4,intermedio,bajo,inaceptable
bajo,bajo,mas_de_4,4,intermedio,intermedio,bueno
bajo,bajo,mas_de_4,4,intermedio,alto,muy_bueno
bajo,bajo,mas_de_4,4,grande,bajo,inaceptable
bajo,bajo,mas_de_4,4,grande,intermedio,bueno
bajo,bajo,mas_de_4,4,grande,alto,muy_bueno
muy_alto,muy_alto,2,2,pequeño,bajo,inaceptable
muy_alto,muy_alto,2,2,pequeño,intermedio,inaceptable
muy_alto,muy_alto,2,2,pequeño,alto,inaceptable
muy_alto,muy_alto,2,2,intermedio,bajo,inaceptable
muy_alto,muy_alto,2,2,intermedio,intermedio,inaceptable
muy_alto,muy_alto,2,2,intermedio,alto,inaceptable
muy_alto,muy_alto,2,2,grande,bajo,inaceptable
muy_alto,muy_alto,2,2,grande,intermedio,inaceptable
muy_alto,muy_alto,2,2,grande,alto,inaceptable
muy_alto,muy_alto,2,4,pequeño,bajo,inaceptable
muy_alto,muy_alto,2,4,pequeño,intermedio,inaceptable
muy_alto,muy_alto,2,4,pequeño,alto,inaceptable
muy_alto,muy_alto,2,4,intermedio,bajo,inaceptable
muy_alto,muy_alto,2,4,intermedio,intermedio,inaceptable
muy_alto,muy_alto,2,4,intermedio,alto,inaceptable
muy_alto,muy_alto,2,4,grande,bajo,inaceptable
muy_alto,muy_alto,2,4,grande,intermedio,inaceptable
muy_alto,muy_alto,2,4,grande,alto,inaceptable
muy_alto,muy_alto,2,mas_de_4,pequeño,bajo,inaceptable
muy_alto,muy_alto,2,mas_de_4,pequeño,intermedio,inaceptable
muy_alto,muy_alto,2,mas_de_4,pequeño,alto,inaceptable
muy_alto,muy_alto,2,mas_de_4,intermedio,bajo,inaceptable
muy_alto,muy_alto,2,mas_de_4,intermedio,intermedio,inaceptable
muy_alto,muy_alto,2,mas_de_4,intermedio,alto,inaceptable
muy_alto,muy_alto,2,mas_de_4,grande,bajo,inaceptable
muy_alto,muy_alto,2,mas_de_4,grande,intermedio,inaceptable
muy_alto,muy_alto,2,mas_de_4,grande,alto,inaceptable
muy_alto,muy_alto,3,2,pequeño,bajo,inaceptable
muy_alto,muy_alto,3,2,pequeño,intermedio,inaceptable
muy_alto,muy_alto,3,2,pequeño,alto,inaceptable
muy_alto,muy_alto,3,2,intermedio,bajo,inaceptable
muy_alto,muy_alto,3,2,intermedio,intermedio,inaceptable
muy_alto,muy_alto,3,2,intermedio,alto,inaceptable
muy_alto,muy_alto,3,2,grande,bajo,inaceptable
muy_alto,muy_alto,3,2,grande,intermedio,inaceptable
muy_alto,muy_alto,3,2,grande,alto,inaceptable
muy_alto,muy_alto,3,4,pequeño,bajo,inaceptable
muy_alto,muy_alto,3,4,pequeño,intermedio,inaceptable
muy_alto,muy_alto,3,4,pequeño,alto,inaceptable
muy_alto,muy_alto,3,4,intermedio,bajo,inaceptable
muy_alto,muy_alto,3,4,intermedio,intermedio,inaceptable
muy_alto,muy_alto,3,4,intermedio,alto,inaceptable
muy_alto,muy_alto,3,4,grande,bajo,inaceptable
muy_alto,muy_alto,3,4,grande,intermedio,inaceptable
muy_alto,muy_alto,3,4,grande,alto,inaceptable
muy_alto,muy_alto,3,mas_de_4,pequeño,bajo,inaceptable
muy_alto,muy_alto,3,mas_de_4,pequeño,intermedio,inaceptable
muy_alto,muy_alto,3,mas_de_4,pequeño,alto,inaceptable
muy_alto,muy_alto,3,mas_de_4,intermedio,bajo,inaceptable
muy_alto,muy_alto,3,mas_de_4,intermedio,intermedio,inaceptable
muy_alto,muy_alto,3,mas_de_4,intermedio,alto,inaceptable
muy_alto,muy_alto,3,mas_de_4,grande,bajo,inaceptable
muy_alto,muy_alto,3,mas_de_4,grande,intermedio,inaceptable
muy_alto,muy_alto,3,mas_de_4,grande,alto,inaceptable
muy_alto,muy_alto,4,2,pequeño,bajo,inaceptable
muy_alto,muy_alto,4,2,pequeño,intermedio,inaceptable
muy_alto,muy_alto,4,2,pequeño,alto,inaceptable
muy_alto,muy_alto,4,2,intermedio,bajo,inaceptable
muy_alto,muy_alto,4,2,intermedio,intermedio,inaceptable
muy_alto,muy_alto,4,2,intermedio,alto,inaceptable
muy_alto,muy_alto,4,2,grande,bajo,inaceptable
muy_alto,muy_alto,4,2,grande,intermedio,inaceptable
muy_alto,muy_alto,4,2,grande,alto,inaceptable
muy_alto,muy_alto,4,4,pequeño,bajo,inaceptable
muy_alto,muy_alto,4,4,pequeño,intermedio,inaceptable
muy_alto,muy_alto,4,4,pequeño,alto,inaceptable
muy_alto,muy_alto,4,4,intermedio,bajo,inaceptable
muy_alto,muy_alto,4,4,intermedio,intermedio,inaceptable
muy_alto,muy_alto,4,4,intermedio,alto,inaceptable
muy_alto,muy_alto,4,4,grande,bajo,inaceptable
muy_alto,muy_alto,4,4,grande,intermedio,inaceptable
muy_alto,muy_alto,4,4,grande,alto,inaceptable
muy_alto,muy_alto,4,mas_de_4,pequeño,bajo,inaceptable
muy_alto,muy_alto,4,mas_de_4,pequeño,intermedio,inaceptable
muy_alto,muy_alto,4,mas_de_4,pequeño,alto,inaceptable
muy_alto,muy_alto,4,mas_de_4,intermedio,bajo,inaceptable
muy_alto,muy_alto,4,mas_de_4,intermedio,intermedio,inaceptable
muy_alto,muy_alto,4,mas_de_4,intermedio,alto,inaceptable
muy_alto,muy_alto,4,mas_de_4,grande,bajo,inaceptable
muy_alto,muy_alto,4,mas_de_4,grande,intermedio,inaceptable
muy_alto,muy_alto,4,mas_de_4,grande,alto,inaceptable
muy_alto,muy_alto,mas_de_4,2,pequeño,bajo,inaceptable
muy_alto,muy_alto,mas_de_4,2,pequeño,intermedio,inaceptable
muy_alto,muy_alto,mas_de_4,2,pequeño,alto,inaceptable
muy_alto,muy_alto,mas_de_4,2,intermedio,bajo,inaceptable
muy_alto,muy_alto,mas_de_4,2,intermedio,intermedio,inaceptable
muy_alto,muy_alto,mas_de_4,2,intermedio,alto,inaceptable
muy_alto,muy_alto,mas_de_4,2,grande,bajo,inaceptable
muy_alto,muy_alto,mas_de_4,2,grande,intermedio,inaceptable
muy_alto,muy_alto,mas_de_4,2,grande,alto,inaceptable
muy_alto,muy_alto,mas_de_4,4,pequeño,bajo,inaceptable
muy_alto,muy_alto,mas_de_4,4,pequeño,intermedio,inaceptable
muy_alto,muy_alto,mas_de_4,4,pequeño,alto,inaceptable
muy_alto,muy_alto,mas_de_4,4,intermedio,bajo,inaceptable
muy_alto,muy_alto,mas_de_4,4,intermedio,intermedio,inaceptable
muy_alto,muy_alto,mas_de_4,4,intermedio,alto,inaceptable
muy_alto,muy_alto,mas_de_4,4,grande,bajo,inaceptable
muy_alto,muy_alto,mas_de_4,4,grande,intermedio,inaceptable
muy_alto,muy_alto,mas_de_4,4,grande,alto,inaceptable
muy_alto,muy_alto,mas_de_4,mas_de_4,pequeño,bajo,inaceptable
muy_alto,muy_alto,mas_de_4,mas_de_4,pequeño,intermedio,inaceptable
muy_alto,muy_alto,mas_de_4,mas_de_4,pequeño,alto,inaceptable
muy_alto,muy_alto,mas_de_4,mas_de_4,intermedio,bajo,inaceptable
muy_alto,muy_alto,mas_de_4,mas_de_4,intermedio,intermedio,inaceptable
muy_alto,muy_alto,mas_de_4,mas_de_4,intermedio,alto,inaceptable
muy_alto,muy_alto,mas_de_4,mas_de_4,grande,bajo,inaceptable
muy_alto,muy_alto,mas_de_4,mas_de_4,grande,intermedio,inaceptable
muy_alto,muy_alto,mas_de_4,mas_de_4,grande,alto,inaceptable
muy_alto,alto,2,2,pequeño,bajo,inaceptable
muy_alto,alto,2,2,pequeño,intermedio,inaceptable
muy_alto,alto,2,2,pequeño,alto,inaceptable
muy_alto,alto,2,2,intermedio,bajo,inaceptable
muy_alto,alto,2,2,intermedio,intermedio,inaceptable
muy_alto,alto,2,2,intermedio,alto,inaceptable
muy_alto,alto,2,2,grande,bajo,inaceptable
muy_alto,alto,2,2,grande,intermedio,inaceptable
muy_alto,alto,2,2,grande,alto,inaceptable
muy_alto,alto,2,4,pequeño,bajo,inaceptable
muy_alto,alto,2,4,pequeño,intermedio,inaceptable
muy_alto,alto,2,4,pequeño,alto,inaceptable
muy_alto,alto,2,4,intermedio,bajo,inaceptable
muy_alto,alto,2,4,intermedio,intermedio,inaceptable
muy_alto,alto,2,4,intermedio,alto,inaceptable
muy_alto,alto,2,4,grande,bajo,inaceptable
muy_alto,alto,2,4,grande,intermedio,inaceptable
muy_alto,alto,2,4,grande,alto,inaceptable
muy_alto,alto,2,mas_de_4,pequeño,bajo,inaceptable
muy_alto,alto,2,mas_de_4,pequeño,intermedio,inaceptable
muy_alto,alto,2,mas_de_4,pequeño,alto,inaceptable
muy_alto,alto,2,mas_de_4,intermedio,bajo,inaceptable
muy_alto,alto,2,mas_de_4,intermedio,intermedio,inaceptable
muy_alto,alto,2,mas_de_4,intermedio,alto,inaceptable
muy_alto,alto,2,mas_de_4,grande,bajo,inaceptable
muy_alto,alto,2,mas_de_4,grande,intermedio,inaceptable
muy_alto,alto,2,mas_de_4,grande,alto,inaceptable
muy_alto,alto,3,2,pequeño,bajo,inaceptable
muy_alto,alto,3,2,pequeño,intermedio,inaceptable
muy_alto,alto,3,2,pequeño,alto,inaceptable
muy_alto,alto,3,2,intermedio,bajo,inaceptable
muy_alto,alto,3,2,intermedio,intermedio,inaceptable
muy_alto,alto,3,2,intermedio,alto,inaceptable
muy_alto,alto,3,2,grande,bajo,inaceptable
muy_alto,alto,3,2,grande,intermedio,inaceptable
muy_alto,alto,3,2,grande,alto,inaceptable
muy_alto,alto,3,4,pequeño,bajo,inaceptable
muy_alto,alto,3,4,pequeño,intermedio,inaceptable
muy_alto,alto,3,4,pequeño,alto,inaceptable
muy_alto,alto,3,4,intermedio,bajo,inaceptable
muy_alto,alto,3,4,intermedio,intermedio,inaceptable
muy_alto,alto,3,4,intermedio,alto,inaceptable
muy_alto,alto,3,4,grande,bajo,inaceptable
muy_alto,alto,3,4,grande,intermedio,inaceptable
muy_alto,alto,3,4,grande,alto,inaceptable
muy_alto,alto,3,mas_de_4,pequeño,bajo,inaceptable
muy_alto,alto,3,mas_de_4,pequeño,intermedio,inaceptable
muy_alto,alto,3,mas_de_4,pequeño,alto,inaceptable
muy_alto,alto,3,mas_de_4,intermedio,bajo,inaceptable
muy_alto,alto,3,mas_de_4,intermedio,intermedio,inaceptable
muy_alto,alto,3,mas_de_4,intermedio,alto,inaceptable
muy_alto,alto,3,mas_de_4,grande,bajo,inaceptable
muy_alto,alto,3,mas_de_4,grande,intermedio,inaceptable
muy_alto,alto,3,mas_de_4,grande,alto,inaceptable
muy_alto,alto,4,2,pequeño,bajo,inaceptable
muy_alto,alto,4,2,pequeño,intermedio,inaceptable
muy_alto,alto,4,2,pequeño,alto,inaceptable
muy_alto,alto,4,2,intermedio,bajo,inaceptable
muy_alto,alto,4,2,intermedio,intermedio,inaceptable
muy_alto,alto,4,2,intermedio,alto,inaceptable
muy_alto,alto,4,2,grande,bajo,inaceptable
muy_alto,alto,4,2,grande,intermedio,inaceptable
muy_alto,alto,4,2,grande,alto,inaceptable
muy_alto,alto,4,4,pequeño,bajo,inaceptable
muy_alto,alto,4,4,pequeño,intermedio,inaceptable
muy_alto,alto,4,4,pequeño,alto,inaceptable
muy_alto,alto,4,4,intermedio,bajo,inaceptable
muy_alto,alto,4,4,intermedio,intermedio,inaceptable
muy_alto,alto,4,4,intermedio,alto,inaceptable
muy_alto,alto,4,4,grande,bajo,inaceptable
muy_alto,alto,4,4,grande,intermedio,inaceptable
muy_alto,alto,4,4,grande,alto,inaceptable
muy_alto,alto,4,mas_de_4,pequeño,bajo,inaceptable
muy_alto,alto,4,mas_de_4,pequeño,intermedio,inaceptable
muy_alto,alto,4,mas_de_4,pequeño,alto,inaceptable
muy_alto,alto,4,mas_de_4,intermedio,bajo,inaceptable
muy_alto,alto,4,mas_de_4,intermedio,intermedio,inaceptable
muy_alto,alto,4,mas_de_4,intermedio,alto,inaceptable
muy_alto,alto,4,mas_de_4,grande,bajo,inaceptable
muy_alto,alto,4,mas_de_4,grande,intermedio,inaceptable
muy_alto,alto,4,mas_de_4,grande,alto,inaceptable
