"","Valoración_credito","Edad","Ingresos","Tarjetas_credito","Educacion","Créditos_coche","CLASE.CART","PROBA.CART"
"1902","Bueno",51.0720704855898,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1903","Bueno",36.0941634249062,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1904","Bueno",31.9327571769801,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"1905","Bueno",35.575433186613,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1906","Bueno",39.0938798737863,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1907","Bueno",28.485816141365,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1908","Bueno",41.0624267365515,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1909","Bueno",39.9868192973104,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1910","Bueno",41.4924417397206,"Medio","5 o más","Universitario","2 o más","Malo",0.272727272727273
"1911","Bueno",35.5682852321843,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1912","Bueno",20.4249188719516,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Malo",0.263157894736842
"1913","Bueno",28.5492499910818,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1914","Bueno",25.8108638654637,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1915","Bueno",24.1715159693416,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1916","Bueno",36.1702705081874,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1917","Bueno",27.3907003634359,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1918","Bueno",50.4574755909051,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1919","Bueno",47.5577613561585,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"1920","Bueno",20.4681827528149,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1921","Bueno",37.8565591027135,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"1922","Bueno",31.1870776731958,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1923","Bueno",34.6319086875212,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"1924","Bueno",53.0655337492443,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1925","Bueno",34.1776872814049,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"1926","Bueno",39.7798176825197,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"1927","Bueno",36.6685386762175,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1928","Bueno",31.1753289871131,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1929","Bueno",33.4882743021215,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1930","Bueno",30.8705047287054,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"1931","Bueno",26.7181659470846,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"1932","Bueno",40.446653469088,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1933","Bueno",26.1044998400697,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"1934","Bueno",36.8043535131182,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1935","Bueno",40.8972004492569,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"1936","Bueno",34.7673484045689,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.585365853658537
"1937","Bueno",20.9685709452226,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1938","Bueno",35.2297299328113,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1939","Bueno",29.9203420596249,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"1940","Bueno",40.9070683421858,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1941","Bueno",28.0188726569708,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1942","Bueno",38.8835559568459,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1943","Bueno",28.6696900358272,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1944","Bueno",36.0971326451534,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1945","Bueno",38.0103490008258,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1946","Bueno",27.7044028713292,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1947","Bueno",34.3187319287996,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1948","Bueno",32.9309024859528,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1949","Bueno",28.5769946130829,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"1950","Bueno",20.9774637035477,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1951","Bueno",32.3524153828122,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1952","Bueno",51.3346632350894,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1953","Bueno",49.9228017626177,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1954","Bueno",45.9675906763648,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1955","Bueno",44.4668269591235,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1956","Bueno",41.3619391643049,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"1957","Bueno",38.5828723238362,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1958","Bueno",32.2917553083646,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"1959","Bueno",28.0601071346275,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1960","Bueno",46.175674108708,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1961","Bueno",39.7210165051553,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1962","Bueno",22.8139176572919,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"1963","Bueno",44.8502103012208,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1964","Bueno",46.9845129651721,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1965","Bueno",25.1582948806804,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1966","Bueno",52.5664884010551,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1967","Bueno",32.6862170815537,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1968","Bueno",41.1865953113934,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.923076923076923
"1969","Bueno",47.6850875616081,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"1970","Bueno",20.6977968685398,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1971","Bueno",33.2980395013446,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1972","Bueno",44.9525055799055,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1973","Bueno",42.2327311292118,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1974","Bueno",30.0478086650579,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1975","Bueno",30.7589675385378,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"1976","Bueno",35.5737145555343,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1977","Bueno",33.7634371274536,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1978","Bueno",24.2177296999533,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1979","Bueno",24.1625034157023,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.585365853658537
"1980","Bueno",43.9719373394279,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1981","Bueno",35.7737347211309,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1982","Bueno",38.4296968010953,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1983","Bueno",46.8810961938389,"Bajo","5 o más","Universitario","1 o ninguno","Malo",0.0985010706638115
"1984","Bueno",34.3833284812435,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1985","Bueno",33.1862879674716,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.585365853658537
"1986","Bueno",43.8221326973247,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1987","Bueno",34.1000318733549,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1988","Bueno",36.4238901135769,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"1989","Bueno",30.2879983620006,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1990","Bueno",25.6036007234629,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"1991","Bueno",30.7763080536689,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.585365853658537
"1992","Bueno",54.1244014138215,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1993","Bueno",43.7403201934163,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1994","Bueno",47.6466296264348,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1995","Bueno",27.7609503553923,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"1996","Bueno",35.7826996297223,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.727272727272727
"1997","Bueno",32.5158219399632,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1998","Bueno",42.4949425234955,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1999","Bueno",49.4806271450384,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"2000","Bueno",28.272763057169,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.585365853658537
"2001","Bueno",34.6965354800838,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2002","Bueno",36.7456693962569,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2003","Bueno",27.0166830449511,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2004","Bueno",37.9100055404159,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"2005","Bueno",22.8776239369006,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"2006","Bueno",38.9934813680932,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2007","Bueno",26.5977038635231,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2008","Bueno",29.8832831481542,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2009","Bueno",38.6239826730222,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"2010","Bueno",29.9145152113291,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2011","Bueno",40.6885144201003,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2012","Bueno",38.428345788636,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"2013","Bueno",30.5409321423985,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.585365853658537
"2014","Bueno",22.3632668111324,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2015","Bueno",47.7073922580192,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2016","Bueno",40.2968044167147,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"2017","Bueno",42.9984631411422,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2018","Bueno",43.776188062146,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2019","Bueno",32.2355453635521,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"2020","Bueno",34.8038818609707,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"2021","Bueno",48.1546657892303,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2022","Bueno",33.2714652831178,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"2023","Bueno",36.5871349670793,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2024","Bueno",25.5130463291854,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"2025","Bueno",38.7016318462864,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2026","Bueno",24.5533182327117,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"2027","Bueno",23.773024963428,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2028","Bueno",35.7264790826698,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.727272727272727
"2029","Bueno",31.7630755003262,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2030","Bueno",41.084980757404,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2031","Bueno",34.2981879403665,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2032","Bueno",31.5044266636445,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"2033","Bueno",44.5137486866558,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"2034","Bueno",25.362804656103,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2035","Bueno",31.594428796667,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2036","Bueno",42.0614613851264,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2037","Bueno",25.3751010654807,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"2038","Bueno",32.1264727163743,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"2039","Bueno",42.9569303606404,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2040","Bueno",27.3338196533451,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2041","Bueno",26.141674071978,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2042","Bueno",38.9488249308998,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"2043","Bueno",59.7428171135307,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2044","Bueno",37.1348262750084,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2045","Bueno",51.7131894197733,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2046","Bueno",48.2143738432915,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2047","Bueno",32.8812152850821,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2048","Bueno",41.4267297623736,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2049","Bueno",29.8278065741144,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2050","Bueno",41.4206616578261,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.923076923076923
"2051","Bueno",46.4147468472082,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2052","Bueno",33.2279790843898,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"2053","Bueno",24.9425230024447,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"2054","Bueno",42.3689484593961,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"2055","Bueno",24.7837851589962,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2056","Bueno",44.6778033607963,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2057","Bueno",24.3713088493129,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2058","Bueno",30.6455260191967,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2059","Bueno",52.3081948468225,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2060","Bueno",28.9121240529472,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"2061","Bueno",24.6940938004939,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2062","Bueno",54.4623103301352,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"2063","Bueno",44.5424667158459,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2064","Bueno",39.0713813993383,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"2065","Bueno",29.3969949863599,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2066","Bueno",33.5472802266168,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"2067","Bueno",41.0328660944865,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2068","Bueno",33.0638157517283,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"2069","Bueno",40.6497343771397,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"2070","Bueno",34.1924094890654,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2071","Bueno",26.0514843620652,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2072","Bueno",31.1052694039174,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2073","Bueno",39.0288308505874,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2074","Bueno",33.4946226382364,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"2075","Bueno",25.2112136969834,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"2076","Bueno",45.7243357030497,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.787037037037037
"2077","Bueno",42.6515924833671,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2078","Bueno",35.7102230866686,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2079","Bueno",46.5429372863652,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2080","Bueno",26.9140658478752,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"2081","Bueno",36.25653570942,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2082","Bueno",57.1656637109734,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"2083","Bueno",36.2003647071501,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2084","Bueno",34.0405524516343,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2085","Bueno",31.4009253061125,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"2086","Bueno",39.7237593063093,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"2087","Bueno",32.0358776131395,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.585365853658537
"2088","Bueno",45.1676291079877,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"2089","Bueno",29.7882825920687,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"2090","Bueno",42.1401073892514,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2091","Bueno",38.1657292333284,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"2092","Bueno",21.6143749971567,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2093","Bueno",33.484023017758,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2094","Bueno",41.0977803427736,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"2095","Bueno",23.497816046413,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2096","Bueno",29.5313168447939,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2097","Bueno",21.6260201928698,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2098","Bueno",30.2956181921879,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2099","Bueno",34.8458107326414,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2100","Bueno",44.7738519395057,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2101","Bueno",30.9326804540925,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2102","Bueno",38.6047873294615,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2103","Bueno",35.055314460445,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2104","Bueno",36.6901155374384,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"2105","Bueno",27.9637951080658,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"2106","Bueno",43.4162288419631,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"2107","Bueno",44.2645776440117,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2108","Bueno",26.3642506921375,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2109","Bueno",36.69182436582,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2110","Bueno",39.4342716648612,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2111","Bueno",21.2009270622701,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"2112","Bueno",52.1208111060935,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2113","Bueno",30.5567266984178,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"2114","Bueno",41.2185238687892,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2115","Bueno",28.1068027435085,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2116","Bueno",44.0336783970917,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2117","Bueno",40.7321895630833,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2118","Bueno",39.5939921359574,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2119","Bueno",49.4181916298037,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2120","Bueno",48.6664820601224,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2121","Bueno",38.8672600514303,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"2122","Bueno",21.5072116253151,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"2123","Bueno",26.6155843687985,"Bajo","Menos de 5","Universitario","1 o ninguno","Bueno",0.585365853658537
"2124","Bueno",35.4850128238429,"Medio","5 o más","Universitario","2 o más","Bueno",0.727272727272727
"2125","Bueno",37.0738570623119,"Bajo","5 o más","Universitario","1 o ninguno","Malo",0.0985010706638115
"2126","Bueno",59.1502112304916,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2127","Bueno",34.8239983839153,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2128","Bueno",35.4941559654434,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"2129","Bueno",43.6440106336269,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2130","Bueno",23.8475983917699,"Bajo","5 o más","Universitario","1 o ninguno","Malo",0.0985010706638115
"2131","Bueno",42.8726814927365,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2132","Bueno",34.5566631368567,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"2133","Bueno",20.7506234297928,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"2134","Bueno",36.542376939621,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"2135","Bueno",48.2952401280447,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2136","Bueno",29.2660875850745,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"2137","Bueno",34.5056782688073,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2138","Bueno",38.9526836911399,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2139","Bueno",57.5078560645919,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"2140","Bueno",30.2625632895288,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"2141","Bueno",39.806001443191,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"2142","Bueno",30.2424712237273,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"2143","Bueno",43.0248457813013,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"2144","Bueno",57.8588373682628,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"2145","Bueno",27.0671217534185,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2146","Bueno",25.6714803689996,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2147","Bueno",34.1294862239086,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2148","Bueno",23.8798882326595,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"2149","Bueno",42.2088861428713,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2150","Bueno",30.9428478074963,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2151","Bueno",33.409061765962,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2152","Bueno",39.2165410001457,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"2153","Bueno",35.6460591348029,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"2154","Bueno",29.4827179955489,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"2155","Bueno",24.6741466476568,"Medio","5 o más","Bachillerato","1 o ninguno","Malo",0.176706827309237
"2156","Bueno",42.1317296832802,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"2157","Bueno",44.0207634745868,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2158","Bueno",39.6836673944731,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"2159","Bueno",38.7475747808853,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"2160","Bueno",40.0931909624438,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"2161","Bueno",25.2566952246623,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
